hero_a,hero_b,counter_score
12,67,0.02083299999999999
12,69,-0.024272000000000016
12,72,0.0065790000000000015
12,76,-0.029411999999999994
12,77,0.008960999999999997
12,79,0.03815299999999999
12,80,-0.008108000000000004
12,81,-0.01020399999999999
13,1,0.05952400000000002
13,2,-0.028650999999999982
13,3,0.01286799999999999
13,4,0.019630000000000036
13,6,0.013943999999999956
13,7,-0.013875000000000026
13,8,-0.05581900000000001
13,10,0.002018999999999993
13,11,-0.033499
13,12,-0.024917000000000022
13,14,0.05849099999999996
13,15,0.05535100000000004
13,16,-0.06206299999999998
13,17,0.038461999999999996
13,18,-0.028971999999999998
13,19,0.06190499999999999
13,20,-0.05792000000000003
13,25,0.05494500000000002
13,27,0.03757200000000005
13,31,0.015967999999999982
13,35,-0.0044640000000000235
13,50,0.028409000000000018
13,52,0.09036100000000002
13,58,-0.04250999999999999
13,60,0.05515999999999999
13,63,0.019455
13,64,-0.007216
13,65,0.007476999999999956
13,66,-0.003817000000000015
13,67,0.01958199999999999
13,69,0.014885999999999955
13,72,0.046667000000000014
13,76,0.01734100000000005
13,77,-0.008906000000000025
13,79,0.09826100000000004
13,80,0.0025209999999999955
13,81,-0.01223200000000002
14,1,0.13917500000000005
14,2,-0.028409000000000018
14,3,-0.04545500000000002
14,4,-0.02127699999999999
14,6,-0.08024700000000001
14,7,-0.07600000000000001
14,8,-0.09836099999999998
14,10,-0.03584900000000002
14,11,-0.09349600000000002
14,12,-0.033333
14,13,-0.058491000000000015
14,15,0.020000000000000018
14,16,-0.06711400000000001
14,17,-0.052941000000000016
14,18,-0.06179800000000002
14,19,0.01049
14,20,-0.08646599999999999
14,25,-0.054688000000000014
14,27,-0.07692300000000002
14,31,-0.06026100000000001
14,35,-0.022013000000000005
14,50,-0.02469100000000002
14,52,0.06953600000000004
14,58,-0.05223899999999998
14,60,0.07142899999999996
14,63,0.0066669999999999785
14,64,-0.077206
14,65,-0.04902000000000001
14,66,-0.004854000000000025
14,67,-0.0043480000000000185
14,69,-0.01634000000000002
14,72,-0.07142900000000002
