hero_a,hero_b,counter_score
20,11,-0.005245
20,12,0.037753000000000037
20,13,0.05011399999999999
20,14,0.07575799999999999
20,15,0.09964700000000004
20,16,-0.0032380000000000186
20,17,0.06293700000000002
20,18,0.02088699999999999
20,19,0.07323900000000005
20,25,0.043325999999999976
20,27,0.08754899999999999
20,31,0.05341499999999999
20,35,0.003466999999999998
20,50,0.05255299999999996
20,52,0.13617900000000005
20,58,0.010345000000000049
20,60,0.07538500000000004
20,63,0.05609799999999998
20,64,0.040058999999999956
20,65,0.038232000000000044
20,66,0.048097999999999974
20,67,0.045977000000000046
20,69,0.065438
20,72,0.07066700000000004
20,76,0.03459100000000004
20,77,0.06010899999999997
20,79,0.09340700000000002
20,80,0.04819300000000004
20,81,0.006734000000000018
25,1,0.027027000000000023
25,2,-0.03191500000000003
25,3,-0.018519000000000008
25,4,-0.015504000000000018
25,6,-0.008143000000000011
25,7,-0.03251999999999999
25,8,-0.05502400000000002
25,10,0.043605000000000005
25,11,-0.011628000000000027
25,12,-0.050561999999999996
25,13,-0.05525600000000003
25,14,0.06692900000000002
25,15,0.059440999999999966
25,16,-0.043547999999999976
25,17,0.09999999999999998
25,18,-0.02215800000000001
25,19,0.013298000000000032
25,20,-0.043325999999999976
25,27,0.03448300000000004
25,31,-0.003717000000000026
25,35,0.013244999999999951
25,50,-0.015419000000000016
25,52,0.10952399999999995
25,58,-0.01020399999999999
25,60,0.02586200000000005
25,63,0.00840300000000005
25,64,-0.026859999999999995
25,65,-0.02671800000000002
25,66,0.013392999999999988
25,67,-0.03551900000000002
25,69,0.02742599999999995
